label,comment
3.0,ông nghĩ mấy đứa có chịu lắng nghe ông không
3.0,cả cộng đồng mạng đang tức giận
3.0,kênh này luôn nói tâm bây biết rõ thì nói không biết thì im lặng nói bậy để câu lay anh
3.0,tiền cứu trợ bị cất giấu không ai biết
3.0,tất cả hàng giả hàng kém chất lượng hàng độc hại được tung ra thị trường đều nguy hại đến sức khoẻ người tiêu dùng có cả trê em đó là đồ ác tâm mà chỉ phạt hành chánh là không được các ông ạ vài ba trăm triệu không ăn thua như gãi ngứa nên phạt thật mạnh bỏ tù hai ba mươi năm đi thử coi việt nam sạch sẽ không mấy ông cứ nói nhân đạo với tụi vô nhân đạo rồi ntd là con dân chịu hết
3.0,thổi giá đất rồi chạy mất dân đứng giữa hoang mang
3.0,hôi làm ơn rút quân ai về nhà nấy cho thế giới nhờ
3.0,em chưa có người yêu ế vờ cờ lờ
3.0,cố chấp không chịu nhận sai
3.0,bởi vì bà không tin vào nhân quả bà cứ tưởng ăn trên đầu ngồi trên tróc người khác mà thoát được vậy tự pháp lấy việc đầu mà làm
3.0,lạc đề treo đầ dê
3.0,đánh giá cầu thủ quá cao rồi thất vọng toàn tập
3.0,ê đập láo quá à
3.0,xe bus tầng của arsenal đang chờ kền đần đóng vòm là đóng hòm luôn nhé
3.0,hồi bé tôi cũng vậy đi bộ ngoài chợ về nhà chóng mặt hoa mắt bủn rủn tay chân ráng gắng gượng đi về thở dốc rất khó thở về ở vùng ngực về nhà nằm bất động cô bác cạo gió bôi dầu cho uống chanh nó đắp mền người lúc đó mất nhiệt lạnh tay chân gọi là trúng gió cái nguy nhất là người mất nhiệt rơi vào trạng thái ngủ trúng gió nó làm khó chịu lắm lúc khó thở ai đã từng bị trúng gió rồi mới biết càng vận động càng càng nguy hiểm
3.0,làm vậy có đáng mặt lãnh đạo không
3.0,chuyện gì cũng đổ cho dân là sao
3.0,thằng h này nghiệp nặng
3.0,đã có không ít chuyện xảy ra rồi nói hoài có cài cách đâu
3.0,dân đang khổ còn bị lừa tiền từ thiện
3.0,tôi chỉ chú ý cái đoạn vì có
3.0,phu nu đan ông ngoai tinh vi cai gi vi tiên hay vi tinh cam gan liên voi tinh duc tinh duc va tinh cam cho thoa man duc vong sinh ly hai vo chông không hoa hop sao
3.0,xin chia buồn với gia đình chị ạ
3.0,choia buồn cùng gia đình
3.0,thằng ru ri go phải đấm
3.0,tốn tiền nhưng không có kết quả
3.0,sớm mong ghim pé
3.0,công lý nằm ở đâu trong vụ này
3.0,app đặt và áp đặt
3.0,cái ác cứ ngang nhiên tồn tại
3.0,bỏ bê trách nhiệm
3.0,tiền cứu trợ bị xài như tiền riêng
3.0,không thể chấp nhận thực phẩm giả tràn lan
3.0,quan chức chỉ biết chia chác ngân sách
3.0,tôi không thể chịu đựng sự bất công này nữa
3.0,cái ác cứ ngang nhiên tồn tại
3.0,người nhận cứu trợ xứng đáng được tôn trọng
3.0,làm mất danh dự của cả cộng đồng từ thiện
3.0,xấu thế mà bảo đẹp
3.0,xúc phạm phụ nữ là điều không thể tha
3.0,phải bắt china bồi thường thiệt hại trước vì wuhan virus rồi mới đàm phán tới thương mại
3.0,anh này có tâm chứ nhiều thằng công an khác thấy vậy nó kệ mẹ chỉ tìm cách ăn tiền
3.0,quản lý thị trường lập ra chỉ để tốn tiền thuế của dân
3.0,phải công bố đầy đủ thu chi từ thiện
3.0,quá vô nhân đạo
3.0,sai lại pr cho tư bản thế này
3.0,đã có không ít chuyện xảy ra rồi nói hoài có cài cách đâu
3.0,không tôn trọng nghề
3.0,một mảnh đất ruộng cũng bị hô thành khu đô thị
3.0,ai sẽ trả lại công bằng cho dân
3.0,đổ lỗi cho thời tiết là vô trách nhiệm
3.0,bỏ ngoài tai tiếng nói của nhân dân
3.0,giá đất tăng rồi giảm làm dân khốn đốn
3.0,người nghèo là người bị tổn thương nhất
3.0,trường học khôn khôn cô bạn đốn đốn
3.0,đứa ngốc
3.0,gặp t mà được sống trong gia đình như vậy được mọi người bảo vệ như vậy là sướng lắm luôn tiểu vy trong bộ này lạ nhể
3.0,không goi thay gi cả mà gọi bọn ăn xin
3.0,mỗi lần có tin làm sân bay là giá đất tăng vù vù
3.0,chất kích thích không phạm pháp nhé
3.0,chuyện này không thể chìm xuồng
3.0,các bạn bị rlla thử đọc cuốn sách cuộc hành trình của chị đoàn thị lâm sách hướng dẫn cách điều chỉnh tâm lý khá hay mình đã áp dụng và thành công
3.0,tiền thất thoát rồi ai chịu
3.0,một mảnh đất ruộng cũng bị hô thành khu đô thị
3.0,toàn là tiền dân mồ hôi nước mắt
3.0,công trình quốc gia mà để nát bét
3.0,cứ mưa là nước máy đổi màu
3.0,bạnnois đúng
3.0,từ thiện mà làm dơ bẩn vậy thì đừng làm
3.0,đến giờ vẫn chưa xin lỗi
3.0,quá thất vọng về cách xử lý của đội bóng
3.0,xem đội tuyển mà phát chán
3.0,chiet tan goc nha san xuất d
3.0,không thể chấp nhận sự yếu kém này
3.0,lừa dối công chúng
3.0,dùng nhất khùng
3.0,cứ mỗi năm lại xin thêm tiền
3.0,cả đội đáng bị chỉ trích
3.0,ăn quỵt rồi còn livestream khoe mẽ
3.0,xe bus tầng của arsenal đang chờ kền đần đóng vòm là đóng hòm luôn nhé
3.0,thấy ghét
3.0,duyên đến duyên đi định sẵn rồi chỉ cần tâm thiện sẽ an vui lợi danh thoảng nhẹ như mây khói tự tại thong dong với nụ cười
3.0,cần khởi tố những người biển thủ tiền từ thiện
3.0,trời chắc tôi xỉu sao idol tôi xinh vậy trời lvd
3.0,môi giới thổi giá rồi rút lui dân ôm nợ
3.0,dùng nhất khùng
3.0,chạy thử chưa xong đã nứt vỡ
3.0,bọn nó thấy việt nam du lịch phát triễn nên cho người qua phá
3.0,cháy như fifai vậy
3.0,sớm mong ghim pé
3.0,dùng nhất khùng
3.0,cứ dân tin và yêu là được
3.0,im lặng không phải là giải pháp
3.0,bò tót
3.0,loại này cứ tre cổ vài đứa thì hếtv ngay
3.0,nghe bà dùng cục gạch giờ mới dùng máy thông minh ý nói nhiều khen mình vừa thôi nên chồng chán bà là phải
3.0,một mảnh đất ruộng cũng bị hô thành khu đô thị
3.0,ai sẽ trả lại công bằng cho dân
3.0,mẹ đẹp và dịu dàng vãi lon
3.0,ăn quỵt xong chặn liên lạc rồi biến mất
3.0,dân không còn niềm tin vào cơ quan quy hoạch
3.0,tôi rất đau lòng khi thấy chuyện này xảy ra
3.0,cứ mưa là nước máy đổi màu
3.0,đáng đời
3.0,quá thất vọng về cách xử lý của đội bóng
3.0,không goi thay gi cả mà gọi bọn ăn xin
3.0,không thể tha thứ
3.0,chính mắt của minh chứng kiến nội mình mất
3.0,em cũng vậy tháng được người tỏ tình mười mấy lần rồi
3.0,sự im lặng này là đồng lõa
3.0,sức khỏe người dân bị coi thường
3.0,cũng còn có người tốt mấy bác ạ
3.0,làm fan bao năm mà giờ phản bội thế
3.0,cả cộng đồng mạng đang tức giận
3.0,đừng lấy danh nghĩa giúp đỡ để trục lợi
3.0,mỗi đồng tiền đều mang trách nhiệm
3.0,không phải cháy chắc hôm nay thứ tư có đấy
3.0,đầu tư để rồi bỏ xó
3.0,người làm sai cần bị vạch trần
3.0,mỗi ngày tỉnh dậy lại nghe giá đất tăng phát chán
3.0,tội ác càng lúc càng trắng trợn
3.0,sỏ thât bon buôn người nôi tang
3.0,trung bình người đéo có não còn bao đồng
3.0,bỏ tù hết những kẻ làm giả
3.0,đội bóng không có tinh thần chiến đấu
3.0,làm video mà nhiều cái sai quá tên cũng ghi sai
3.0,máy ong mấy bà sao mà ham lấy nhau bậy bạ vậy không có não à lay vậy hanh dien dử chưa mấy me việt nam và dung sĩ anh hùng laj luôn
3.0,dân không còn kiên nhẫn nữa rồi
3.0,đem thăng chông va con tiêu tam ra nga ba đương côt vai gôc cây cho moi ngươi va dong ho bên hanh diên vi con minh luc nao cung tôt
3.0,anh ơi em muốn ăn mòn ở đó
3.0,bôi nhọ để kiếm view là rẻ tiền
3.0,mẹ đẹp và dịu dàng vãi lon
3.0,tôi thấy tức giận thay cho dân
3.0,người làm sai cần bị vạch trần
3.0,tưởng mua đất gần khu công nghiệp hóa ra là ruộng bị phân lô
3.0,có lần rửa rau mà nước hôi đến mức không ăn nổi
3.0,ăn gì cũng thấy lo ngại
3.0,nữ bị thiểu năng hay gì xem mà quạo
3.0,bé mới sinh đã bị ảnh hưởng do sữa giả
3.0,quản lý thị trường lập ra chỉ để tốn tiền thuế của dân
3.0,thanh tra thì kết luận nhẹ nhàng
3.0,mỗi lần thấy tin tức lại thấy tức giận
3.0,bịa đặt vì ghen ghét là hèn
3.0,bạn không biết gì mà cũng nói
3.0,sai lại pr cho tư bản thế này
3.0,bọn này quá tàn ác sản xuất năm mà công an không phát hiện ra thật đáng buồn
3.0,chúc em ấy có nhiều sức khỏe
3.0,ăn chặn tiền từ thiện là tội ác
3.0,quá thất vọng với cách làm việc này
3.0,giết người rồi vẫn nhởn nhơ ngoài vòng pháp luật
3.0,bôi nhọ để kiếm view là rẻ tiền
3.0,tội ác càng lúc càng trắng trợn
3.0,tôi thấy tức giận thay cho dân
3.0,khùng bả còn đang bị xử nhiều vụ nửa mà bửa cơm cúối cùng
3.0,từ khi mình còn rất nhỏ mình đã có các dấu hiệu về tâm lí mình rất mệt nhưng mình lại chẳng thể làm gì ngày nào cũng là một ngày bất ổn muốn tức giận nhưng chẳng biết tuôn trào ở đâu
3.0,cứ dân tin và yêu là được
3.0,tin nhắn phút trước
3.0,con thật may mắn vì nghe được những bài pháp thoại của thầy biết ơn thầy vô cùng
3.0,anh ơi em rất thích chứng khoán mà mù tịt nhờ anh tư vấn giùm thanks anh
3.0,tuội mày chết đoạ địa ngục
3.0,không sút trúng đích trái nào đá kiểu gì không biết nữa
3.0,tốn tiền nhưng không có kết quả
3.0,cảm bóng đá này cũng tin tưởng ông hlv mõm này
3.0,không thể chấp nhận sự yếu kém này
3.0,bịa chuyện rồi phủi tay
3.0,không chịu sửa sai
3.0,con trăn bảo con rắn bị ngáo à
3.0,biết thàng người yeu hèn nhát còn yeu làm gì
3.0,báo chí bây giờ thật thất vọng
3.0,em đang tuổi khủng hoảng nặng nề em cứ lo lắng học không được em cứ lo phí tiền của mẹ bùa thì nghèo mà em không cố gắng được cứ học mà có được đâu thế nên em bị tâm lí không bt làm sao đôi lúc em muốn đối diện với cái chết nhưng em không đủ dũng cảm với cả em cũng nghĩ lo cho mẹ nên em không bt phải lmj với cuộc đời mình cả
3.0,dự án vẽ d lung linh nhưng thực tế là bãi đất trống
3.0,phải xử lý thật nặng để làm gương
3.0,càng đầu tư càng mất trắng
3.0,bé nhỏ tắm nước bẩn bị ghẻ lở
3.0,người nghèo là người bị tổn thương nhất
3.0,phương tây mơ hồ
3.0,bọn nó thấy việt nam du lịch phát triễn nên cho người qua phá
3.0,diễn mãi không biết ngượng
3.0,chết kỳ nầy bà chết rồi
3.0,không ai dám lên tiếng vì sợ liên lụy
3.0,con thật may mắn vì nghe được những bài pháp thoại của thầy biết ơn thầy vô cùng
3.0,người dân ukraine phải trả giá đắt là tổng thống zelensky
3.0,quản lý nói gì hay chỉ cái phong bì
3.0,duyên đến duyên đi định sẵn rồi chỉ cần tâm thiện sẽ an vui lợi danh thoảng nhẹ như mây khói tự tại thong dong với nụ cười
3.0,sai lại pr cho tư bản thế này
3.0,bịa chuyện rồi phủi tay
3.0,bạn nữ trong câu chuyện đầu tiên thì nguy cơ tan vỡ cao mà nói chung không nuối tiếc người chồng như vậy
3.0,mỗi lần thấy tin tức lại thấy tức giận
3.0,ozhfjeyjd
3.0,có người người như do hoi việc yêu nhau mình quet
3.0,ô phóng viên gõ cửa
3.0,đó là những loại sữa gì cứ nói chung chung là gần loại nhưng không liệt kê cụ thể thì sao người tiêu dùng biết mà tránh
3.0,quá bức xúc với chuyện tiền cứu trợ bị ăn chặn
3.0,hết cứu
3.0,kệ fan miễn có tiền
3.0,cô giao nay la giao mac cho no vao nha da thôi
3.0,kênh này luôn nói tâm bây biết rõ thì nói không biết thì im lặng nói bậy để câu lay anh
3.0,đề nghị ông cầm kênh đánh dấu phần có quảng cáo để anh em skip cho đỡ thời gian
3.0,con trăn bảo con rắn bị ngáo à
3.0,đừng để như indonesia là được rồi
3.0,bố con điên
3.0,lúc nào cũng nói lý do mà không hành động
3.0,toàn là thực phẩm bẩn mà chẳng ai kiểm tra
3.0,làm fan bao năm mà giờ phản bội thế
3.0,quản lý thị trường lập ra chỉ để tốn tiền thuế của dân
3.0,cố gắng bao biện
3.0,lùm xùm vậy mà vẫn diễn được
3.0,mọi người cần tỉnh táo khi đóng góp
3.0,càng nghĩ càng tức vì sự thờ ơ
3.0,cái kiểu ăn quỵt trắng trợn như vậy mà không ai lên tiếng
3.0,nói đúng hơn là gia đình trị những người láo
3.0,không còn gì để nói về sự thờ ơ này
3.0,giờ nghe lại hay vl
3.0,nước bẩn đến mức không thể rửa mặt
3.0,đã nghèo còn bị cướp mất hy vọng
3.0,bọn cali chuẩn bị ăn cam ý
3.0,tại sao lại để thuốc giả tràn lan
3.0,không thể chấp nhận sự im lặng của chính quyền
3.0,nhiều khi lại mong thà cậu ấy chưa từng biết đến đoạn tình đó còn hơn
3.0,bỏ ngoài tai tiếng nói của nhân dân
3.0,sao lại chọn huấn luyện viên yếu kém như vậy
3.0,sao cứ dung túng cho kẻ xấu hoài vậy
3.0,đề nghị ông cầm kênh đánh dấu phần có quảng cáo để anh em skip cho đỡ thời gian
3.0,phải bắt china bồi thường thiệt hại trước vì wuhan virus rồi mới đàm phán tới thương mại
3.0,sỏ thât bon buôn người nôi tang
3.0,lãng phí tiền thuế của dân
3.0,mong phap luat su nghiem that nang vao bon mat duc nay boi vi cac con be qua vi miu sinh cuoc song bo me phai di lam kiem an gui be kho qua phat nang vao khong nhu nho voi bon ac quy nay
3.0,tuội mày chết đoạ địa ngục
3.0,lòng tin đặt nhầm chỗ
3.0,con trăn bảo con rắn bị ngáo à
3.0,không chịu sửa sai
3.0,xem hay vãiiiiiiiii
3.0,chỉ biết kêu gọi rồi im lặng
3.0,đội quần với main
3.0,ai sẽ chịu trách nhiệm cho những thất thoát này
3.0,khổ dân
3.0,dân kêu trời mà chẳng ai nghe
3.0,tự tay phá huỷ mọi thứ
3.0,bò tót
3.0,sữa giả đầu độc thế hệ sau
3.0,thức ăn ở ấn độ là đồ ăn chay
3.0,boc phet
3.0,không nên đưa lên những bộ phim phan cảm như này là noi am ảnh của xh
3.0,nước bẩn mà không ai xử lý ai chịu trách nhiệm
3.0,bịa chuyện rồi phủi tay
3.0,trường học khôn khôn cô bạn đốn đốn
3.0,không sút trúng đích trái nào đá kiểu gì không biết nữa
3.0,mỗi đồng tiền đều mang trách nhiệm
3.0,dân không còn kiên nhẫn nữa rồi
3.0,cả đội đáng bị chỉ trích
3.0,tôi tức vì thực phẩm không rõ nguồn gốc tràn lan
3.0,ăn chặn tiền từ thiện không khác gì ăn cướp
3.0,những thằng mê gái thì tốt nhất là ly dị nếu tha thứ cho nó lần này thì suốt đời đời đi đáng ghen tiếp thôi
3.0,bịa chuyện rồi phủi tay
3.0,làm vêv quy tắc tiếp i
3.0,các bạn di du lich cac bạn kham thoi nhé dung pha de chuyen sau con kham tiep nhe
3.0,thằng hâm đi gái mãi đâm mà cũng hỏi thằng này không thể lấy vợ được
3.0,lẽ ra metro đã phải hoạt động từ lâu
3.0,hết cứu
3.0,content bẩn là đây chứ đâu lấy ảnh cr làm nền rồi giật cái tít đk ví như phụ nữ để bọn anti nó vào tương tác đúng quân ngoo đói ăn làm content bẩn bất chấp
3.0,người ta quyên góp vì tình thương mà họ lợi dụng
3.0,trừ những điểm giống nhau thì không có gì khác nhau ủa alo d
3.0,tôi tức vì họ chỉ biết đổ lỗi
3.0,đội bóng chỉ biết tiền
3.0,metro chưa vận hành mà đã bong tróc
3.0,loại này cứ tre cổ vài đứa thì hếtv ngay
3.0,sao không cắt nhỏ bom hạt nhân ra chia mỗi người dân một ít
3.0,người ta quyên góp vì tình thương mà họ lợi dụng
3.0,ăn quỵt mà còn thái độ ngông nghênh
3.0,ác độc tàn bạo và độc đoán không bao giờ tồn tại
3.0,đội bóng chơi như không có chiến thuật gì cả
3.0,không có chứng cứ vẫn vu khống
3.0,tôi không tin vào lời hứa nữa
3.0,bà tâm hàng sốm mất rồi hôm nay ngày tháng qhải đi thiêu
3.0,ác quá còn hon con thú giêť người
3.0,phản bội tình cảm người theo dõi
3.0,trời chắc tôi xỉu sao idol tôi xinh vậy trời lvd
3.0,con rắn cỏ ây mà
3.0,không ai dám lên tiếng vì sợ liên lụy
3.0,tất cả hàng giả hàng kém chất lượng hàng độc hại được tung ra thị trường đều nguy hại đến sức khoẻ người tiêu dùng có cả trê em đó là đồ ác tâm mà chỉ phạt hành chánh là không được các ông ạ vài ba trăm triệu không ăn thua như gãi ngứa nên phạt thật mạnh bỏ tù hai ba mươi năm đi thử coi việt nam sạch sẽ không mấy ông cứ nói nhân đạo với tụi vô nhân đạo rồi ntd là con dân chịu hết
3.0,không có sự tôn trọng nào ở đây
3.0,tôi thấy ghê tởm những kẻ đó
3.0,càng ngày càng thấy xã hội mất kiểm soát
3.0,càng nói càng thấy giả tạo
3.0,thức ăn ở ấn độ là đồ ăn chay
3.0,tiền cứu trợ bị xài như tiền riêng
3.0,thằng hs mất dạy khốn nạm
3.0,co than kinh moi lai cho may người co tung nhung vi deo nhu vay bao sao xa hoi khong loan con tre khong hư toi hoan toan phan doi nhung bo phim nhu vay
3.0,cò đất giả dạng dân địa phương để lừa người mua
3.0,ông ấy rất tự tin sẽ chiến thắng phương tây
3.0,thằng ru ri go phải đấm
3.0,ăn cái gì cũng lo lắng không biết có an toàn không
3.0,phải công bố đầy đủ thu chi từ thiện
3.0,ghen ăn tức ở là nguồn cơn tất cả
3.0,choia buồn cùng gia đình
3.0,dự án kéo dài như vô tận
3.0,giết đứa tạo ra quy tắc là xong
3.0,người ta đang nói chỉ núc đang ngủ mà cô bs này cứ nói là ban ngày rồi chen vào cổ họng khán giả
3.0,nhiều khi lại mong thà cậu ấy chưa từng biết đến đoạn tình đó còn hơn
3.0,khổ dân
3.0,nhiều người tay trắng vì đổ tiền vào đất dự án ma
3.0,anh này nói nhiều thế hết pần bs
3.0,bì thi là gì v
3.0,mình cũng nghĩ ra cách là đặt dao lên bàn giáo viên ở đoạn
3.0,tk đó không tha lỗi mà vô đá không chuyền cá như đặc thì dự bị hoặc bị bán thoi h enzo với palmer gần như là suất đá không thay thế rồi
3.0,không ai đứng ra xin lỗi cả
3.0,nhìn metro như công trình bỏ hoang
3.0,tại sao không có ai đứng lên ngăn chặn
3.0,làm dự án như đốt tiền
3.0,mày bị điên à
3.0,nga trút tên lửa trúng nơi đông nghịt sĩ quan ukraine ông zelensky ngã quỵ
3.0,lạc đề treo đầ dê
3.0,không tôn trọng nghề
3.0,người ta gửi gắm hy vọng mà lại bị lừa
3.0,quá đáng khi chụp mũ người khác
3.0,dự án trăm năm vẫn chưa hoàn thành
3.0,sao không cắt nhỏ bom hạt nhân ra chia mỗi người dân một ít
3.0,bs china us no need with business with china president trump did the right thing no need to relate business with china
3.0,hết nội dung rồi anh toàn đăng tin cũ
3.0,lừa dối công chúng
3.0,tiền cứu trợ bị xài như tiền riêng
3.0,dự án đội vốn gấp ba lần
3.0,phải xử lý thật nặng để làm gương
3.0,sao không tông nó đi
3.0,chạy thử chưa xong đã nứt vỡ
3.0,chúng tôi cần câu trả lời rõ ràng
3.0,tôi rất đau lòng khi thấy chuyện này xảy ra
3.0,từ khi mình còn rất nhỏ mình đã có các dấu hiệu về tâm lí mình rất mệt nhưng mình lại chẳng thể làm gì ngày nào cũng là một ngày bất ổn muốn tức giận nhưng chẳng biết tuôn trào ở đâu
3.0,làm mất danh dự của cả cộng đồng từ thiện
3.0,đáng lẽ tiền đó đã giúp được bao nhiêu người
3.0,fan liv nên éo thích real ars cố lên
3.0,liên hợp quốc đã cấm sử dụng đạn chùm nhưng vẫn cung cấp cho ukraina sử dụng đáng lên án
3.0,không còn gì để nói nữa rồi
3.0,tôi không còn chút niềm tin nào nữa
3.0,tất cả động vật nó đều hiền chỉ khi chúng ta đuổi hk đánh nó thì nó mới đánh lại
3.0,hàng loạt người chết mà chẳng ai chịu trách nhiệm
3.0,nữ bị thiểu năng hay gì xem mà quạo
3.0,cò đất tạo nhóm chat giả để giả vờ nhiều người mua
3.0,cạn lời với cái giọng
3.0,làm việc kiểu này sao đất nước phát triển
3.0,điều khó hiểu nhất là tại sao nó học ở thụy sỹ một đất nước dân chủ tuyệt vời như thế mà nó lại dối trá và tàn bạo với dân của nó như vậy
3.0,không thể nào chịu nổi kiểu hành xử đó
3.0,giờ nghe lại hay vl
3.0,không chịu sửa sai
3.0,báo cáo đẹp đẽ nhưng thực tế thảm hại
3.0,càng đầu tư càng mất trắng
3.0,biết người ta không có bản lĩnh mà còn hỏi không quyết định được trong tình yêu mà hỏi ngớ ngẩn
3.0,nước sinh hoạt đục ngầu mà báo cáo vẫn ghi đạt chuẩn
3.0,đừng nghĩ im lặng là không ai biết
3.0,tôi thấy tức giận thay cho dân
3.0,mỗi lần mở vòi là thấy nổi váng
3.0,bị giật điện nên thế
3.0,phải truy cứu trách nhiệm tận cùng
3.0,cứ mỗi năm lại xin thêm tiền
3.0,con này bị hâm nặng lên trương trình mà nói chuyện cứ tớn lên
3.0,người bệnh bị lừa quá nhiều rồi
3.0,tất cả hàng giả hàng kém chất lượng hàng độc hại được tung ra thị trường đều nguy hại đến sức khoẻ người tiêu dùng có cả trê em đó là đồ ác tâm mà chỉ phạt hành chánh là không được các ông ạ vài ba trăm triệu không ăn thua như gãi ngứa nên phạt thật mạnh bỏ tù hai ba mươi năm đi thử coi việt nam sạch sẽ không mấy ông cứ nói nhân đạo với tụi vô nhân đạo rồi ntd là con dân chịu hết
3.0,bịa đặt vì ghen ghét là hèn
3.0,đừng nghĩ im lặng là không ai biết
3.0,người già đau yếu phải dùng nước bẩn sinh hoạt
3.0,cô gái tuổi nghe đã thấy lanh chanh thảo nào mẹ bạn trai không thích là đúng
3.0,hại biết bao người chết chưa hết tội
3.0,phải làm rõ ai là người đứng sau vụ này
3.0,hồi bé tôi cũng vậy đi bộ ngoài chợ về nhà chóng mặt hoa mắt bủn rủn tay chân ráng gắng gượng đi về thở dốc rất khó thở về ở vùng ngực về nhà nằm bất động cô bác cạo gió bôi dầu cho uống chanh nó đắp mền người lúc đó mất nhiệt lạnh tay chân gọi là trúng gió cái nguy nhất là người mất nhiệt rơi vào trạng thái ngủ trúng gió nó làm khó chịu lắm lúc khó thở ai đã từng bị trúng gió rồi mới biết càng vận động càng càng nguy hiểm
3.0,ăn quỵt xong chặn liên lạc rồi biến mất
3.0,mua đất giá cao xong mới biết không có sổ
3.0,chua gap
3.0,dự án nghìn tỷ nhưng không ai đi
3.0,sao không xử nghiêm để răn đe
3.0,toi nơ tr vua lám ăn thất bại vừa bi lừa toi giờ bê tắc không biết ngày mai phải làm sao
3.0,người có tâm đưa đi thì o nghe lại nghe thằng ma quỷ thì chấp nhận tự mình vả mình không oan
3.0,đề nghị viết tiêu đề đúng chính tả
3.0,một trò hề thật sự
3.0,ngay từ đầu mẹ chồng đã khó chịu gặp thằng người yêu không bản lĩnh vậy thì sống sao được thể nào khi sống chung ít nhiều có va chạm chồng nhu nhược không bảo vệ được vợ đâu
3.0,kẻ ăn chặn phải trả giá thật đắt
3.0,hôm qua em thấy một video nhưng em không nghe
3.0,chính mắt của minh chứng kiến nội mình mất
3.0,mác mớ gì phải khóc hở h không bỏ tù đám phản động chưa yên
3.0,oại khí chết chóc kinh hoàng này cần phải loại bỏ trên trái đất này nó để lại sau khi nổ những gì chúng sót lại trên mặt đất gây ô nhiễm và nguy hiểm đến tính mạng con người rất lâu dài trong lòng đất thế giới loại bỏ vũ khí chết người này
3.0,cò đất tạo nhóm chat giả để giả vờ nhiều người mua
3.0,toàn tin bẩn
3.0,app đặt và áp đặt
3.0,tưởng im lặng là xong chuyện
3.0,nga tiến lên cứ đánh cứ phá và giết sạch
3.0,bò tót
3.0,một đất nước việt nam ngu ngơ để cho thằng h tung hoành shit
3.0,tất cả động vật nó đều hiền chỉ khi chúng ta đuổi hk đánh nó thì nó mới đánh lại
3.0,họ lấy tiền từ thiện mua nhà xe
3.0,không còn gì để nói về sự thờ ơ này
3.0,tuội mày chết đoạ địa ngục
3.0,lướt loạt comment toàn những người thiển cận góc nhìn hạn hẹp nhưng rất thích phán xét những thứ vĩ mô chỉ để cho người ta xỏ mũi dắc đi
3.0,rất mong pháp luật làm gì đó để chấm dứt tình trạng trẻ em bị bạo hành
3.0,bị giật điện nên thế
3.0,đừng đổ lỗi cho ai khác
3.0,tôi cảm thấy bị xúc phạm thay cho người quyên góp
3.0,thanh tra thì kết luận nhẹ nhàng
3.0,họ không xứng đáng được tha thứ
3.0,thằng này tội ác nhiều lắm chắc chêt non thôi
3.0,con thật may mắn vì nghe được những bài pháp thoại của thầy biết ơn thầy vô cùng
3.0,làm vậy có đáng mặt lãnh đạo không
3.0,lòng tham không đáy dẫn dắt cho hành động biết bao người gia đình đã khổ vì lòng tham của bà
3.0,má người ta la còn bị bắt mà cả đám bị điếc à
3.0,cac chau mien nui vung sau vung xa chua du kho hay sao ma ngoi do nau an con an bot an chan de giam phan an cua cac chau nho qua ac
3.0,trời mưa tới cũng là một tuổi thơ ùa về
3.0,dân đói trẻ đói mà nhà nó mập là biết nó lảnh đạo s rồi ha
3.0,chiến tranh mà cứ xem như chuyện thường
3.0,phải làm rõ ai là người đứng sau vụ này
3.0,tôi tức vì kẻ sai lại được bênh vực
3.0,không ai đứng ra chịu trách nhiệm
3.0,cac chau mien nui vung sau vung xa chua du kho hay sao ma ngoi do nau an con an bot an chan de giam phan an cua cac chau nho qua ac
3.0,không chịu sửa sai
3.0,ăn quỵt rồi còn livestream khoe mẽ
3.0,xem đội tuyển mà phát chán
3.0,bọn thất đức
3.0,không thấy ai bị xử lý cả
3.0,xem hay vãiiiiiiiii
3.0,xem mà chỉ thấy tức không thể tin nổi
3.0,ác độc tàn bạo và độc đoán không bao giờ tồn tại
3.0,cả huyện bị hút vào cơn sốt đất ảo
3.0,thằng hs mất dạy khốn nạm
3.0,thương chú quá nhìn chú mà giống bố mình thần thái ghê mình xem không muốn khọc đâu nhưng nước mắt cứ tuôn
3.0,cả đội đáng bị chỉ trích
3.0,tốn tiền nhưng không có kết quả
3.0,loai đan ban nay ăn uông the nay chăc sau nay cung chăng ra gi
3.0,bạnnois đúng
3.0,tổn thương niềm tin
3.0,đợi mãi hay như mong đợi
3.0,ok em đã nghĩ ra mình cần làm gì để thay đổi hiện tại rồi cám ơn anh
3.0,ra luật phạt nhiều quá giờ làm gì dân cũng không tin phải thể hiện thấy mệt
3.0,bởi vì bà không tin vào nhân quả bà cứ tưởng ăn trên đầu ngồi trên tróc người khác mà thoát được vậy tự pháp lấy việc đầu mà làm
3.0,bé huyền tui sợ bị rối loạn dây thần kinh sợ họ đánh vào đầu bé mới bị như vậy mẹ tui ba tui cũng đánh vào đầu từ đó tới giờ mẹ tui cũng bị giống em này bệnh này mình càng nhẹ nhàng với họ để họ không suy nghĩ những chuyện không vui p có người ở bên cạnh tâm sự nhẹ nhàng
3.0,chạy thử chưa xong đã nứt vỡ
3.0,thấy ghét
3.0,sợ câu chuyện sợ cái nhạc
3.0,bao nhiêu lần rồi vẫn không thấy thay đổi
3.0,xử lý nghiêm lũ thú dữ này sao pháp luật vẫn còn để tái diễn như vậy chứ
3.0,chạy xong quỳ xuống bay mét lun
3.0,xấu thế mà bảo đẹp
3.0,nga tiến lên cứ đánh cứ phá và giết sạch
