label,comment
7.0,cách triển khai quá rập khuôn
7.0,đây không phải nội dung tôi mong chờ
7.0,tôi không thấy điểm mới nào cả
7.0,thiếu chiều sâu và thiếu cảm xúc
7.0,một trải nghiệm xem khá nhạt
7.0,xem không thấy cuốn hút chút nào
7.0,nội dung này thiệt sự quá chán luôn á
7.0,xem xong không có gì để nhớ luôn á
7.0,tưởng hấp dẫn ai dè chán òm à
7.0,video này không cứu nổi tâm trạng tui
7.0,xem phút là thấy mệt mỏi rùi
7.0,sao mà nhạt thế này không hiểu luôn á
7.0,nội dung thiếu muối nghiêm trọng
7.0,xem mà cứ như đang tua chậm cuộc đời tui vậy
7.0,không khác gì mấy video cũ từng coi
7.0,nội dung không có gì mới lạ cả
7.0,nản luôn coi tới đâu buồn ngủ tới đó
7.0,chán tới mức định thoát giữa chừng
7.0,cái vibe nó mệt mỏi sao á
7.0,đang vui mà xem xong tụt mood liền
7.0,cảm thấy bị hụt hẫng sau khi xem
7.0,nội dung này chưa tới thiếu chiều sâu
7.0,clip kéo dài không cần thiết luôn á
7.0,xem xong không đọng lại gì hết
7.0,một màu dễ đoán thiếu kịch tính
7.0,có vẻ như team làm nội dung đang thiếu năng lượng
7.0,tôi không thấy điểm nhấn nào
7.0,nội dung như bản copy không cảm xúc
7.0,xem mà thấy thời gian trôi chậm lại
7.0,thật sự không biết ai sẽ xem lại lần hai
7.0,cảm giác như đang coi đoạn quảng cáo kéo dài
7.0,xem xong muốn đi ngủ luôn
7.0,cần thêm muối gấp
7.0,sao mà thiếu lửa dữ vậy trời
7.0,diễn biến không hấp dẫn tẹo nào
7.0,nếu chán là nghệ thuật thì đây là kiệt tác
4.0,trời ơi không nghĩ là sẽ hay vậy đó
4.0,ôi bất ngờ xỉu ngang luôn á
4.0,tui không tin vào mắt mình luôn á
4.0,sao lại có cú twist vậy chời
4.0,không ngờ luôn á trời
4.0,ghê thiệt không ai đoán được luôn á
4.0,quá bất ngờ luôn trời ơi
4.0,tự nhiên lật mặt ghê vậy đó
4.0,mình tưởng đoán đúng ai dè sai bét
4.0,khúc đó làm tui hú hồn luôn á
4.0,bất ngờ chưa từng thấy luôn á
4.0,đang xem mà há hốc mồm luôn
4.0,đoạn cuối kiểu sốc tới óc
4.0,ai làm ra cái này đúng là thiên tài
4.0,sao mà đỉnh vậy trời
4.0,tưởng chán ai dè twist chất lượng ghê
4.0,lúc đầu không hiểu mà sau bất ngờ muốn ngất
4.0,như cú tát vô mặt vậy đó
4.0,thiệt bất ngờ theo cách tốt á
4.0,tui vừa la vừa cười vì sốc đó
4.0,kịch bản quá thông minh luôn
4.0,tôi thật sự không ngờ tới điều đó
4.0,đúng là ngoạn mục thật
4.0,tôi đã xem nhiều lần mà vẫn thấy bất ngờ
4.0,quá bất ngờ với cách xử lý như vậy
4.0,có thể nói đây là cú twist hay nhất từng xem
4.0,tôi cứ nghĩ là hết rồi ai ngờ
4.0,quả này ngoài sức tưởng tượng luôn á
4.0,đến tuổi này rồi mà còn giật mình được vậy đó
4.0,tôi chưa từng thấy cách xử lý nào như vậy
4.0,đến đây là tôi thực sự phải wow luôn
4.0,tôi đã không nghĩ tình tiết lại như thế
4.0,tuyệt vời ngoài mong đợi luôn á
4.0,ai viết cái này đúng là cao tay
4.0,đoạn này thiệt quá bất ngờ không nói nên lời
4.0,lật mặt như bánh tráng luôn
4.0,tưởng là hết rồi chứ ai dèai dè
4.0,xem mà tim đập nhanh thiệt sự
4.0,người làm clip này chắc có tầm
4.0,lâu lắm rồi mới coi được cái bất ngờ như vầy
7.0,lối đá như ru ngủ khán giả vậy đó
7.0,xem trận này mà muốn ngủ luôn
7.0,phim lê thê không có điểm nhấn gì cả
7.0,cầu thủ chuyền qua chuyền lại như đá tập
7.0,phim dài dòng và lặp lại ý cũ
7.0,trận đấu như không ai muốn thắng vậy đó
7.0,kịch bản phim thiếu sáng tạo trầm trọng
7.0,xem mà ngáp dài cả trận
7.0,phim này chắc chỉ có fan cứng mới trụ nổi
7.0,lối đá thiếu lửa thiếu sáng tạo
7.0,nhân vật cứ nói hoài không vô vấn đề
7.0,xem phút đã muốn bỏ giữa chừng
7.0,cầu thủ di chuyển chậm chạp
7.0,nội dung phim nhạt như nước ốc
7.0,xem trận này mà tưởng đang tập dưỡng sinh
7.0,phim mà đoạn cao trào cũng không đủ lực
7.0,lối đá không dứt khoát
7.0,phim nhiều thoại vô nghĩa quá
7.0,trận đấu buồn ngủ nhất tháng
7.0,phim như quay để cho có thôi
7.0,không hiểu cầu thủ đang đá vì điều gì luôn
7.0,kịch bản phim cứ như viết trong một buổi chiều
7.0,trận này không có nổi một pha hấp dẫn
7.0,phim coi xong không đọng lại gì cả
7.0,cầu thủ thiếu khát khao chiến thắng
7.0,phim như đang xem slideshow
7.0,đội hình chơi như đi dạo
7.0,phim chẳng có cao trào hay twist gì
7.0,trận này mà chiếu buổi tối là khán giả ngủ hết
7.0,phim dài hơn tiếng nhưng chán ngay phút
7.0,đội kia chơi như đang cố câu giờ từ phút đầu
7.0,phim không có một điểm sáng nào hết
7.0,đá như thể không có mục tiêu gì cả
7.0,cảnh phim cứ kéo dài mà không cần thiết
7.0,xem mà không hiểu tại sao người ta khen
7.0,cầu thủ đá như vừa ngủ dậy vậy đó
7.0,phim như đang kể chuyện cổ tích không hồi kết
7.0,lối đá thiếu đột phá đến mức bực mình
7.0,nếu phim là ẩm thực thì là món nhạt nhất từng ăn
2.0,mỗi lần thi là một lần sợ hãi
2.0,tôi cảm thấy mình không còn giá trị
2.0,tôi không biết tâm sự với ai
2.0,tôi luôn bị trách mắng dù không sai
2.0,tôi thấy mình lạc lõng giữa gia đình
2.0,tôi sợ mỗi lần giáo viên gọi tên
2.0,không ai hiểu được áp lực tôi chịu
2.0,tôi không thể thở nổi mỗi khi bước vào lớp
2.0,tôi thấy mình là gánh nặng gia đình
2.0,áp lực học hành khiến tôi muốn biến mất
2.0,tôi không còn hứng thú với bất kỳ điều gì
2.0,bố mẹ chỉ biết la mắng không quan tâm
2.0,tôi luôn cảm thấy thất vọng về bản thân
2.0,tôi học không nổi mà vẫn phải cố gắng
2.0,tôi thấy mình đang tụt lại phía sau
2.0,cả lớp đi chơi không rủ tôi
2.0,mỗi ngày trôi qua chỉ toàn buồn bã
2.0,tôi chẳng còn bạn thân để tâm sự
2.0,tôi bị bệnh mãn tính nhưng không dám nói ra
2.0,cảm thấy mình vô hình trong lớp
2.0,tôi nhớ ông bà nhưng không được về thăm
2.0,ngày nào cũng cãi nhau trong nhà
2.0,tôi cảm thấy bất lực trước mọi thứ
2.0,mỗi khi nói ra lại bị coi thường
2.0,tôi bị ám ảnh bởi lời mắng của thầy cô
2.0,tôi học suốt nhưng không tiến bộ
2.0,cảm giác như không ai muốn tôi tồn tại
2.0,tôi thường khóc một mình trong phòng
2.0,tôi không biết sống để làm gì
2.0,tôi thấy mình thua kém mọi người
2.0,tôi không còn cảm xúc gì với cuộc sống
2.0,mỗi lần họp gia đình là tôi lại lo sợ
2.0,tôi phải giấu nước mắt mỗi ngày
2.0,tôi thấy nhà không còn là nơi an toàn
2.0,tôi luôn bị so sánh với người anh hoàn hảo
2.0,tôi thấy không ai cần đến tôi
2.0,tôi không muốn lớn lên nữa
2.0,cảm thấy bị đẩy ra khỏi mọi cuộc trò chuyện
2.0,tôi không nhớ lần cuối mình cười là khi nào
2.0,cảm thấy mọi nỗ lực đều vô ích
2.0,tôi bị tổn thương bởi lời nói gia đình
2.0,cả ngày học hành khiến tôi kiệt quệ
2.0,tôi không còn đam mê gì nữa
2.0,tôi sợ ngày mai sẽ lại như hôm nay
2.0,có những ngày tôi chỉ biết nhìn trần nhà
2.0,tôi không cảm thấy yêu thương từ gia đình
2.0,tôi phải chịu đựng tất cả một mình
2.0,tôi đã quá quen với việc bị bỏ rơi
2.0,tôi không còn muốn cố gắng nữa
7.0,bộ phim dài lê thê mà không có nội dung
7.0,xem mà buồn ngủ từ phút thứ năm
7.0,diễn xuất quá đơ không có cảm xúc
7.0,phim này kéo dài vô lý không cần thiết
7.0,nhân vật chính không để lại ấn tượng gì
7.0,mạch phim rời rạc và thiếu điểm nhấn
7.0,phim này lồng tiếng nghe rất chán
7.0,xem mãi không thấy cao trào
7.0,nội dung nhàm và đoán trước được
7.0,tôi xem nửa tập là bỏ ngay
7.0,phim này chỉ toàn thoại không có hành động
7.0,chương trình nấu ăn toàn món cũ không sáng tạo
7.0,xem nấu ăn mà cảm giác như đang học lý thuyết
7.0,món nào cũng chiên rán không có gì mới
7.0,thí sinh không có cá tính ai cũng giống nhau
7.0,xem chính trị là tôi ngủ ngay
7.0,thảo luận chính trị mà như tranh cãi học sinh
7.0,nói toàn chuyện xa vời không liên quan đến đời sống
7.0,mỗi lần họp là y như nhau
7.0,xem hội nghị mà như xem kịch
7.0,phim cổ trang mà thoại như thời hiện đại
7.0,cảnh hành động dàn dựng quá lộ liễu
7.0,phim kinh dị mà không có gì đáng sợ
7.0,xem mà chỉ muốn bấm tua
7.0,tôi ngủ gật giữa lúc họ đang tranh luận
7.0,mỗi lần xem tin tức chính trị là thấy mệt
7.0,nội dung chương trình dài dòng và lặp lại
7.0,xem talkshow mà như đang nghe đọc báo
7.0,giọng nói đều đều khiến tôi không thể tập trung
7.0,xem xong không nhớ nổi tên nhân vật chính
7.0,các chương trình nấu ăn bây giờ chẳng có gì hấp dẫn
7.0,tôi mong đợi nhiều hơn nhưng thật thất vọng
7.0,đầu tư cảnh trí nhưng kịch bản quá yếu
7.0,xem tin tức chính trị thấy toàn hứa hẹn rồi quên
7.0,xem mà không thấy điểm sáng nào cả
7.0,tôi thấy mất thời gian khi xem
7.0,phim này chỉ được cái hình ảnh còn nội dung rỗng tuếch
7.0,nghe các chính trị gia nói mà buồn ngủ
7.0,tôi chỉ thấy tốn data khi xem
7.0,xem chương trình mà cảm thấy như bị tra tấn
7.0,nấu ăn không có cảm hứng chỉ chép công thức
7.0,xem phim phút đã đoán được kết thúc
7.0,phim remake nhưng còn tệ hơn bản gốc
7.0,các chương trình chính trị chỉ toàn nói mà không làm
7.0,ngồi xem cùng ba mẹ mà ngủ gật luôn
7.0,phim tài liệu này không có điểm thu hút
7.0,chương trình kéo dài mà không có cao trào
7.0,diễn giả nói mà không có cảm xúc
7.0,phim có vẻ hay nhưng càng xem càng đuối
4.0,không ngờ họ lại thông qua luật này nhanh đến vậy
4.0,tôi bất ngờ vì tỉ giá biến động mạnh như thế
4.0,diễn viên đó kết hôn rồi sao
4.0,bộ trưởng từ chức giữa nhiệm kỳ luôn hả
4.0,công ty đó phá sản rồi thiệt hả
4.0,không nghĩ ca sĩ đó lại vướng scandal lớn như vậy
4.0,tôi sững người khi thấy chỉ số chứng khoán sụp mạnh
4.0,họ thực sự tăng thuế lần nữa sao
4.0,diễn viên đó đóng vai phản diện thật ấn tượng
4.0,ngỡ ngàng vì giá xăng tăng đột ngột
4.0,tôi không tin được chuyện này là thật
4.0,ca sĩ đó hát live quá đỉnh luôn
4.0,sau bao năm cuối cùng họ cũng cưới nhau
4.0,bất ngờ khi thấy nghị sĩ đó bị điều tra
4.0,mình tưởng anh đó giải nghệ rồi mà
4.0,lần đầu tiên thấy nghệ sĩ xin lỗi công khai như vậy
4.0,họ nói giảm lãi suất mà tôi không tin nổi
4.0,sự kiện này đúng là làm tôi há hốc mồm
4.0,ai mà ngờ họ quay lại sau vụ lùm xùm
4.0,cô ấy thắng giải lớn là điều không ai nghĩ tới
4.0,tôi bất ngờ vì phim này đoạt nhiều giải thế
4.0,chưa từng thấy cổ phiếu nào tăng nhanh vậy
4.0,họ chọn cách xử lý mềm dẻo thật lạ
4.0,nghệ sĩ đó nói tiếng việt trôi chảy quá
4.0,mình cứ tưởng họ đã chia tay rồi
4.0,thị trường biến động mà họ vẫn giữ được lãi
4.0,tôi không nghĩ chính trị gia đó lại phát biểu thẳng như vậy
4.0,họ tái xuất sau năm luôn hả
4.0,ai mà tưởng cô ấy làm ceo công ty lớn vậy
4.0,động thái đó khiến cả thị trường sững sờ
4.0,không ai đoán được họ lại bắt tay nhau
4.0,họ giành chiến thắng dù bị đánh giá thấp
4.0,ngạc nhiên khi dự án được duyệt quá nhanh
4.0,tôi thấy sốc khi biết con số thất nghiệp tăng mạnh
4.0,không thể tin họ lại quay lại làm chung
4.0,sao có thể ký hợp đồng nhanh đến vậy
4.0,họ công bố chuyện tình cảm vào lúc này thật bất ngờ
4.0,ngạc nhiên khi nghe tin giá vàng lao dốc
4.0,nghe tin cô ấy có bầu mà không tin nổi
4.0,cả nhóm debut cùng lúc luôn hả
4.0,tôi bật ngửa vì họ thật sự đắc cử
4.0,chứng khoán đỏ rực mà vẫn có cổ phiếu trụ vững
4.0,sao chính phủ lại đồng ý đề xuất đó
4.0,họ công khai yêu nhau luôn rồi
4.0,lời phát biểu của ông ấy khiến cả khán phòng lặng im
4.0,ai mà nghĩ được cổ phiếu đó tăng gấp đôi
4.0,tôi tưởng họ không còn hợp tác nữa mà vẫn cùng dự án
4.0,sao bài đó lại lên top trending nhanh vậy
4.0,họ được mời vào hội nghị cấp cao luôn
4.0,xem mà cứ tưởng fake ai dè thật
4.0,chuyện này mà cũng xảy ra thật luôn sao
4.0,không ai ngờ cô ấy lại tuyên bố giải nghệ
4.0,bất ngờ khi kinh tế tăng trưởng cao vậy
4.0,ông ấy từ chối chức vụ mới luôn
4.0,diễn viên đó hóa ra có học vị cao thế
4.0,sau bao năm họ tái hợp thật rồi
4.0,sao hôm nay đồng loạt giá tăng hết vậy
4.0,cô ấy phát biểu mạnh dạn hơn mình nghĩ
4.0,ai dè phim này lại hot dữ vậy
4.0,đạo diễn này từng làm phim bom tấn luôn
4.0,bộ phim đó được đề cử giải quốc tế thật hả
4.0,bà ấy trúng cử với tỷ lệ phiếu cao thế à
4.0,show đó mới ra mắt mà đã viral rồi
4.0,bối cảnh chính trị thay đổi nhanh chóng quá
4.0,lãi suất giảm bất ngờ thật
4.0,họ công bố lương bộ trưởng luôn rồi
4.0,mình chưa từng nghĩ họ lại thắng giải đó
4.0,hóa ra anh ấy là con nhà danh giá
4.0,tin này nghe mà muốn té ghế luôn
4.0,họ hủy hôn chỉ sau một tháng công khai
4.0,cô ấy được bổ nhiệm chức vụ cao lắm luôn
4.0,mình tưởng cổ phiếu đó chết rồi ai ngờ sống lại luôn
4.0,tăng trưởng gdp vượt kỳ vọng thật luôn
4.0,họ bí mật tổ chức đám cưới rồi kìa
4.0,cả giới tài chính ngạc nhiên với báo cáo này
4.0,ông ấy từ chối tiền tài trợ lớn thế mà không ai ngờ
4.0,một tân binh mà lại gây bão vậy
4.0,nghệ sĩ đó giành cả ba giải lớn trong năm
4.0,tin tức này khiến mình không dám tin
4.0,bộ trưởng có bài phát biểu xúc động quá
4.0,chính sách mới khiến thị trường bối rối
4.0,họ khởi nghiệp lại từ đầu luôn
4.0,bất ngờ khi cô ấy viết sách chính trị
4.0,không ai ngờ bài phát biểu lại gây hiệu ứng lớn
4.0,một công ty nhỏ mà lại ipo thành công
4.0,họ công bố thu nhập thật luôn rồi
4.0,bộ phim được khen cả trong lẫn ngoài nước
4.0,sự kiện này kéo dài hơn dự kiến mà ai cũng bất ngờ
4.0,giới truyền thông không lường được phản ứng của khán giả
4.0,giải thưởng đó chưa từng được trao cho ai trong nước
4.0,không ai nghĩ họ sẽ ký kết nhanh vậy
4.0,họ giữ kín dự án suốt hai năm trời luôn
4.0,cô ấy debut solo mà hot như nhóm nổi tiếng
4.0,ông ấy già mà vẫn làm việc hiệu quả
4.0,cuộc họp kết thúc nhanh đến không ngờ
4.0,mình tưởng họ bị cấm xuất hiện mà vẫn lên sóng
4.0,cô ấy nói tiếng nước ngoài như người bản xứ
4.0,các chính trị gia trẻ đang nổi lên nhanh quá
4.0,phim này làm từ kinh phí rất thấp mà chất lượng cao
4.0,người đó từng là giáo sư đại học thật luôn
4.0,showbiz ngày càng có nhiều bất ngờ lớn
4.0,nghe tin mà cứ tưởng đùa thôi
4.0,ai cũng nghĩ phim flop mà lại thắng phòng vé
4.0,tưởng đã chìm mà họ comeback mạnh luôn
4.0,họ tạo trend mà không cần quảng bá
4.0,kinh tế phục hồi nhanh hơn mọi dự đoán
4.0,sự kiện livestream hút hàng triệu người xem luôn
4.0,đứa bạn mình cũng bất ngờ vì điều đó luôn
4.0,tôi tưởng scandal đó chấm dứt rồi ai dè bùng lên tiếp
5.0,tình hình chiến sự leo thang làm mình lo quá
5.0,giá cả leo thang từng ngày thật đáng sợ
5.0,xem tin tức mà rợn hết da gà
5.0,không biết rồi bữa ăn sau còn đủ không
5.0,sợ chiến tranh xảy ra thiệt thì khổ lắm
5.0,giá thực phẩm cứ tăng hoài vậy sao mà sống
5.0,nghe tin nhà máy bị đánh bom mà hoang mang quá
5.0,sợ mất việc vì kinh tế đang xuống dốc
5.0,sao toàn tin xấu về thực phẩm vậy
5.0,sợ mua trúng hàng độc hại rồi
5.0,đọc tin giá xăng mà muốn ngất luôn
5.0,họ nói có nguy cơ khủng hoảng lương thực nữa kìa
5.0,chiến tranh lan rộng là mình phải đi tị nạn à
5.0,thấy họ tích trữ đồ ăn mà cũng hoảng
5.0,sao kinh tế tụt nhanh vậy trời
5.0,mỗi lần đọc báo là tim đập mạnh luôn
5.0,sợ rằng mai này lương không đủ sống nữa
5.0,cảm giác bất an mỗi khi nghe tin về chiến sự
5.0,lo cho người thân ở vùng chiến sự quá
5.0,cứ tăng giá thế này thì chết đói mất
5.0,đọc tin mà lòng thấy bất an liền
5.0,sợ đồ ăn bị nhiễm độc mà không ai biết
5.0,lỡ chiến tranh xảy ra thì mình đi đâu bây giờ
5.0,sợ quá trời vì nghe tin thị trường sụp đổ
5.0,đang ăn mà thấy tin đồ nhiễm độc luôn
5.0,lo lắng quá không biết tương lai ra sao nữa
5.0,tình hình thế giới căng thẳng quá làm mình mất ngủ
5.0,nghe nói lạm phát tăng phi mã mà lạnh sống lưng
5.0,đi chợ mà cái gì cũng đội giá làm mình sợ
5.0,tin thực phẩm giả lan tràn khiến mình hết dám ăn ngoài
5.0,đêm nào cũng mơ thấy bom rơi đạn nổ
5.0,thấy cảnh người dân bỏ chạy mà xót ruột luôn
5.0,nghe tin có thể thiếu lương thực là rối cả ruột
5.0,mỗi ngày trôi qua là một lần bất an
5.0,sợ giá tăng nữa là ăn cũng không dám mua
5.0,thấy tin nhà máy cháy mà lo lắng quá
5.0,càng nghĩ càng thấy sợ tương lai
5.0,sợ chiến tranh hủy hoại hết những gì đang có
5.0,lỡ nước mình bị kéo vô cuộc chiến thì sao nữa
5.0,lo mất việc mà không ngủ nổi luôn
5.0,sợ con mình không có tương lai vì khủng hoảng
5.0,tin tức cứ như phim kinh dị mỗi ngày
5.0,cứ nghĩ tới cảnh chạy nạn mà lạnh cả người
5.0,thị trường bất ổn làm mình run luôn
5.0,không biết ngày mai có còn việc làm không
5.0,sợ là lương về còn không đủ mua gạo nữa
5.0,cảnh pháo kích nhìn thấy sợ thật sự
5.0,bạn mình sống vùng đó mà giờ mất liên lạc rồi
5.0,lỡ hàng hóa khan hiếm thì dân đen khổ lắm
5.0,đọc báo mà muốn đóng điện thoại luôn
5.0,nghĩ cảnh con phải sống trong thời loạn mà đau lòng
5.0,giờ ăn cái gì cũng phải dè chừng
5.0,tin tức nhiễu loạn khiến ai cũng hoang mang
5.0,nghe báo động là tim đập liên tục luôn
5.0,lo dịch bệnh bùng lại giữa khủng hoảng
5.0,nghe nói có chất độc trong đồ đóng hộp mà nổi da gà
5.0,khoảnh khắc tên lửa bay qua là ám ảnh mãi
5.0,sợ mình không còn đủ tiền lo cho gia đình
5.0,sợ một ngày công nghệ kiểm soát hết con người
5.0,cảm giác như mình đang bị theo dõi vậy
5.0,lo lắng mỗi khi có ca bệnh mới xuất hiện
5.0,đi ngoài đường giờ lúc nào cũng sợ bị giật đồ
5.0,thấy tin ô nhiễm mà lo cho tương lai con cái
5.0,sợ một ngày không còn nước sạch để dùng
5.0,sợ bị đánh cắp thông tin cá nhân trên mạng
5.0,nghe tiếng còi cứu hỏa mà lạnh cả sống lưng
5.0,sợ ra đường vào buổi tối lắm rồi
5.0,sợ lỡ bị tai nạn giao thông bất ngờ
5.0,mỗi khi có động đất là tim như muốn ngừng đập
5.0,có lúc sợ cả việc nói ra suy nghĩ của mình
5.0,sợ mấy tin giả làm hoang mang cả xã hội
5.0,sợ bị lừa đảo qua điện thoại quá trời
5.0,sợ chẳng ai cứu mình nếu xảy ra chuyện
5.0,sợ bệnh tật đến bất ngờ không báo trước
5.0,cảm thấy mình quá nhỏ bé giữa thế giới đầy rủi ro
5.0,sợ tương lai không còn an toàn để sống
5.0,sợ con lớn lên phải đối mặt với quá nhiều nguy cơ
5.0,nghe báo động giả cũng giật mình cả đêm
5.0,sợ bị lây bệnh khi đi bệnh viện
5.0,mỗi lần đi khám là tim đập mạnh vì lo
5.0,sợ khi thấy người bị ngất ngay trước mặt
5.0,nghĩ đến biến đổi khí hậu mà muốn khóc
5.0,sợ tai nạn lao động ở nơi làm việc
5.0,sợ mất mạng trong những chuyến đi xa
5.0,sợ bị mất tích khi không ai để ý
5.0,đêm nào cũng sợ nhà bị trộm
5.0,sợ hỏa hoạn xảy ra khi mình đang ngủ
5.0,sợ bị lạc trong rừng nếu đi phượt
5.0,sợ mất liên lạc với người thân
5.0,cảm thấy bất an với xã hội ngày nay
5.0,đôi khi sợ chính bản thân mình không đủ mạnh mẽ
5.0,sợ nhấn gửi sai file cũng bị phạt
5.0,sợ đi học về khuya vì đường vắng
5.0,sợ robot thay thế hết công việc
5.0,sợ tiếng la hét giữa đêm khuya
5.0,có lúc sợ mình bị quên lãng
5.0,đôi khi sợ cả sự im lặng
5.0,sợ một ngày thức dậy mọi thứ đã khác
5.0,sợ bị đụng xe khi qua đường
5.0,sợ nghe tiếng sấm khi đang ngủ
5.0,sợ bị mắc kẹt trong thang máy
5.0,cảm giác sợ hãi khi mất điện giữa đêm
5.0,sợ con đường quen thuộc trở nên nguy hiểm
5.0,sợ nghe những tiếng động lạ ban đêm
5.0,sợ bị đuổi học vì không đủ điểm
5.0,sợ mỗi lần có người lạ đến gần
5.0,sợ đám đông và nơi chật hẹp
5.0,sợ mình sẽ đánh mất kiểm soát
5.0,sợ thất bại và không đứng dậy nổi
5.0,sợ những chuyện không thể kiểm soát
5.0,sợ bị hiểu lầm và không ai tin
5.0,sợ mất thời gian vào điều vô nghĩa
5.0,sợ mình không còn là chính mình nữa
4.0,không ngờ lại có nhiều quốc gia đang xung đột như vậy
4.0,tưởng đã chấm dứt chiến tranh ai ngờ lại bùng nổ nữa
4.0,ngạc nhiên vì một đạo luật cổ vẫn còn hiệu lực
4.0,tưởng đâu hòa bình nhưng tình hình căng thẳng quá
4.0,không nghĩ cuộc họp quốc tế lại gay gắt như vậy
4.0,thật không ngờ một vị vua từng làm nhà thơ
4.0,ngạc nhiên vì đất nước đó từng chiếm gần nửa thế giới
4.0,không ngờ người đứng đầu lại từ chức đột ngột
4.0,thật bất ngờ khi họp thượng đỉnh diễn ra quá nhanh
4.0,tưởng đâu tôn giáo đó đã biến mất nhưng vẫn còn phát triển
4.0,từng có thời kỳ đất nước bị chia làm ba miền
4.0,không nghĩ lễ hội đó tồn tại hàng nghìn năm
4.0,bất ngờ với cách tổ chức của chính quyền địa phương
4.0,thật lạ là hiệp ước kia vẫn còn hiệu lực
4.0,không ngờ nơi đó từng là chiến trường lớn nhất
4.0,thật ngạc nhiên khi có quá nhiều tôn giáo mới xuất hiện
4.0,nghe tin bầu cử sớm mà giật mình luôn
4.0,ngạc nhiên khi biết người đó từng là nhà hoạt động cách mạng
4.0,không tin được có người từng sống sót qua ba cuộc chiến
4.0,thật kỳ lạ khi một đạo luật gây tranh cãi được thông qua nhanh
4.0,không ngờ vị tướng kia lại là nhà văn sau chiến tranh
4.0,cứ tưởng quốc gia đó trung lập ai dè lại tham chiến
4.0,không tin được vẫn còn tranh cãi về lãnh thổ từ thế kỷ trước
4.0,thật sốc khi nghe một tổng thống từng làm diễn viên
4.0,ngạc nhiên khi một tượng đài tín ngưỡng bị dỡ bỏ
4.0,thật bất ngờ khi một lễ hội cổ vẫn được gìn giữ
4.0,tưởng xung đột kết thúc rồi ai ngờ vẫn âm ỉ
4.0,thật không tin nổi chính trị gia ấy từng đi tù
4.0,không ngờ tôn giáo lại ảnh hưởng sâu đến chính sách
4.0,thật lạ khi chiến tranh kết thúc nhưng dư âm vẫn còn
4.0,bất ngờ khi tài liệu mật được công bố sau nhiều năm
4.0,không nghĩ được rằng hòa bình lại đến nhanh như vậy
4.0,tưởng giáo phái đó nhỏ ai dè rất đông tín đồ
4.0,bất ngờ khi biết tổ tiên từng di cư qua nhiều lục địa
4.0,ngạc nhiên khi vẫn còn nghi lễ cổ truyền diễn ra
4.0,không nghĩ lại có nhiều cuộc đảo chính đến vậy
4.0,tưởng dân số thời xưa ít mà lại đông khủng khiếp
4.0,bất ngờ khi di tích lịch sử được trùng tu đẹp như vậy
4.0,ngạc nhiên với số lượng tài liệu mật bị rò rỉ
4.0,thật khó tin khi nền kinh tế đó từng đứng đầu thế giới
4.0,bất ngờ khi đạo luật phân biệt chủng tộc chỉ mới bị hủy
4.0,không ngờ có thể khôi phục được bản đồ cổ
4.0,thật ngạc nhiên khi quốc kỳ từng thay đổi nhiều lần
4.0,ngạc nhiên khi tượng đài cũ bị phản đối dữ dội
4.0,thật không ngờ một nghi lễ tôn giáo được phát sóng toàn quốc
4.0,tưởng chỉ còn trong sách sử mà giờ vẫn còn tồn tại
4.0,bất ngờ khi một cộng đồng nhỏ có ảnh hưởng lớn
4.0,không nghĩ đến việc chiến tranh lại bùng phát từ mâu thuẫn nhỏ
4.0,nghe chuyện xưa mà tưởng là chuyện phim
4.0,thật ngạc nhiên khi biết tổ chức tín ngưỡng có mặt ở khắp nơi
4.0,không ngờ cuộc khởi nghĩa nhỏ lại làm thay đổi lịch sử
4.0,thật bất ngờ khi người dân lại ủng hộ cuộc cải cách mạnh đến vậy
4.0,không nghĩ là chiến tranh hiện đại vẫn tàn khốc như xưa
4.0,thật sốc khi tín ngưỡng bị cấm trong một số nơi
4.0,bất ngờ khi ký ức lịch sử lại bị bóp méo như thế
4.0,thật kỳ lạ khi biểu tượng tôn giáo xuất hiện trên đồng tiền
4.0,ngạc nhiên khi lịch sử được tái hiện bằng công nghệ mới
4.0,không ngờ người dân lại biểu tình đông đến vậy
4.0,tưởng chiến tranh đã xa mà giờ vẫn còn người bị ảnh hưởng
4.0,không nghĩ việc đổi tên một thành phố lại gây phản ứng dữ dội
5.0,thấy tin chiến tranh mà rùng mình
5.0,sợ cảnh vật đổi sao dời trong vài năm nữa
5.0,sợ nền kinh tế vỡ bong bóng bất cứ lúc nào
5.0,nghe tin giá lương thực tăng mà hoảng
5.0,lo sợ khi công việc ngày càng bất ổn
5.0,cảm giác bất an khi nghe đến khủng bố
5.0,tin chiến sự làm tôi mất ngủ
5.0,lo lắng về khoản nợ đang tăng từng ngày
5.0,thấy ai cũng mất việc khiến tôi bất an
5.0,nghe tin sụp đổ ngân hàng mà run
5.0,lo sợ chiến tranh hạt nhân bất ngờ nổ ra
5.0,tự dưng nghĩ tới tương lai mà thấy lạnh sống lưng
5.0,nghe đến mất điện diện rộng là run rẩy
5.0,sợ một ngày mọi thứ sẽ sụp đổ
5.0,đọc tin giả tràn lan mà sợ lạc hướng
5.0,nghe tin hacker tấn công ngân hàng mà run người
5.0,khủng hoảng lương thực đang đến gần
5.0,ngày nào cũng đọc tin tiêu cực thấy sợ hãi
5.0,sợ trẻ em lớn lên trong thế giới bất ổn
5.0,khí hậu biến đổi khiến tôi lo lắng từng ngày
5.0,giá xăng tăng chóng mặt làm tôi hoang mang
